source,frame,active_prt,logic_prt,submit_prt,pacing_prt,total_prt,overflow,mos_ticks,run_ticks,submitted_us,completed_us,drain_us
0,104,328,1,246,18790,19118,0,2,240,503,15785,15282
0,105,328,1,246,18790,19118,0,2,240,570,16188,15618
0,106,328,1,246,18790,19118,0,2,240,599,15690,15091
0,107,328,1,246,18789,19117,0,2,240,505,15825,15320
0,108,328,1,246,18790,19118,0,2,240,568,16282,15714
0,109,328,1,246,18790,19118,0,2,240,485,15672,15187
0,110,328,1,246,18790,19118,0,2,240,502,15907,15405
0,111,328,1,246,18790,19118,0,2,240,562,16383,15821
0,112,328,1,246,18790,19118,0,2,240,492,15714,15222
0,113,328,1,246,18789,19117,0,2,240,569,16110,15541
0,114,328,1,246,18790,19118,0,2,240,557,16477,15920
0,115,328,1,246,18790,19118,0,2,240,501,15797,15296
0,116,328,1,246,18790,19118,0,2,240,580,16212,15632
0,117,328,1,246,18790,19118,0,2,240,555,15659,15104
0,118,328,1,246,18790,19118,0,2,240,489,15839,15350
0,119,328,1,246,18790,19118,0,2,240,558,16304,15746
