source,frame,active_prt,logic_prt,submit_prt,pacing_prt,total_prt,overflow,mos_ticks,run_ticks,submitted_us,completed_us,drain_us
0,94,4913,0,4913,14263,19176,0,2,244,8448,16535,8087
0,95,6100,0,6100,13077,19177,0,2,244,9281,16774,7493
0,96,10651,0,10651,8525,19176,0,2,244,9439,16427,6988
0,97,7919,0,7919,11257,19176,0,2,244,9086,16269,7183
0,98,11669,0,11669,7507,19176,0,2,244,8956,16517,7561
0,99,5189,0,5189,13987,19176,0,2,244,8840,16401,7561
0,100,5227,0,5227,13949,19176,0,2,244,9038,16541,7503
0,101,5105,0,5105,14071,19176,0,2,244,8991,16717,7726
0,102,5151,0,5151,14025,19176,0,2,244,8685,16238,7553
0,103,9485,0,9485,9690,19175,0,2,244,9910,16766,6856
0,104,5773,0,5773,13403,19176,0,2,244,8994,16209,7215
0,105,9289,0,9289,9887,19176,0,2,244,8937,16425,7488
0,106,5169,0,5169,14007,19176,0,2,244,8940,16562,7622
0,107,5371,0,5371,13805,19176,0,2,244,9605,16750,7145
0,108,5135,0,5135,14041,19176,0,2,244,9007,16158,7151
0,109,5182,0,5182,13994,19176,0,2,244,8816,16544,7728
0,110,5371,0,5371,13805,19176,0,2,244,9441,16763,7322
0,111,5265,0,5265,13911,19176,0,2,244,8843,16223,7380
0,112,5145,0,5145,14031,19176,0,2,244,8919,16564,7645
0,113,6030,0,6030,13146,19176,0,2,244,9674,16737,7063
0,114,8729,0,8729,10447,19176,0,2,244,8977,16173,7196
0,115,5298,0,5298,13879,19177,0,2,244,9524,16652,7128
0,116,10151,0,10151,9025,19176,0,2,244,9254,16500,7246
0,117,11858,0,11858,7318,19176,0,2,244,10643,16637,5994
0,118,8350,0,8350,10825,19175,0,2,244,9254,16327,7073
0,119,5505,0,5505,13671,19176,0,2,244,9855,16675,6820
