numeric-guard-probe-r02,correctness-only,raw-ticks-120Hz
begin,0,page=0,format=0,kind=0
probe,0,160,12,170,0,0,170,0,0,1
probe,0,22,182,0,0,170,0,0,170,1
probe,0,77,99,999,999,999,0,0,0,1
probe,0,80,99,999,999,999,0,0,0,1
probe,0,83,99,999,999,999,0,0,0,1
probe,0,86,99,999,999,999,0,0,0,1
probe,0,77,102,999,999,999,0,0,0,1
probe,0,80,102,999,999,999,255,255,255,1
probe,0,83,102,999,999,999,255,255,255,1
probe,0,86,102,999,999,999,0,0,0,1
probe,0,77,105,999,999,999,0,0,0,1
probe,0,80,105,999,999,999,0,0,0,1
probe,0,83,105,999,999,999,0,0,0,1
probe,0,86,105,999,999,999,0,0,0,1
probe,0,77,108,999,999,999,0,0,0,1
probe,0,80,108,999,999,999,0,0,0,1
probe,0,83,108,999,999,999,0,0,0,1
probe,0,86,108,999,999,999,0,0,0,1
probe,0,81,103,255,255,255,255,255,255,1
begin,1,page=0,format=0,kind=1
probe,1,160,12,170,0,0,170,0,0,1
probe,1,22,182,0,0,170,0,0,170,1
probe,1,77,99,999,999,999,0,0,0,1
probe,1,80,99,999,999,999,0,0,0,1
probe,1,83,99,999,999,999,0,0,0,1
probe,1,86,99,999,999,999,0,0,0,1
probe,1,77,102,999,999,999,0,0,0,1
probe,1,80,102,999,999,999,255,255,255,1
probe,1,83,102,999,999,999,255,255,255,1
probe,1,86,102,999,999,999,0,0,0,1
probe,1,77,105,999,999,999,0,0,0,1
probe,1,80,105,999,999,999,0,0,0,1
probe,1,83,105,999,999,999,0,0,0,1
probe,1,86,105,999,999,999,0,0,0,1
probe,1,77,108,999,999,999,0,0,0,1
probe,1,80,108,999,999,999,0,0,0,1
probe,1,83,108,999,999,999,0,0,0,1
probe,1,86,108,999,999,999,0,0,0,1
probe,1,81,103,255,255,255,255,255,255,1
begin,2,page=0,format=0,kind=2
probe,2,160,12,170,0,0,170,0,0,1
probe,2,22,182,0,0,170,0,0,170,1
probe,2,77,99,999,999,999,0,0,0,1
probe,2,80,99,999,999,999,0,0,0,1
probe,2,83,99,999,999,999,0,0,0,1
probe,2,86,99,999,999,999,0,0,0,1
probe,2,77,102,999,999,999,0,0,0,1
probe,2,80,102,999,999,999,0,0,0,1
probe,2,83,102,999,999,999,0,0,0,1
probe,2,86,102,999,999,999,0,0,0,1
probe,2,77,105,999,999,999,0,0,0,1
probe,2,80,105,999,999,999,0,0,0,1
probe,2,83,105,999,999,999,0,0,0,1
probe,2,86,105,999,999,999,0,0,0,1
probe,2,77,108,999,999,999,0,0,0,1
probe,2,80,108,999,999,999,0,0,0,1
probe,2,83,108,999,999,999,0,0,0,1
probe,2,86,108,999,999,999,0,0,0,1
probe,2,81,103,0,0,0,0,0,0,1
begin,3,page=0,format=0,kind=3
probe,3,160,12,170,0,0,170,0,0,1
probe,3,22,182,0,0,170,0,0,170,1
probe,3,77,99,999,999,999,0,0,0,1
probe,3,80,99,999,999,999,0,0,0,1
probe,3,83,99,999,999,999,0,0,0,1
probe,3,86,99,999,999,999,0,0,0,1
probe,3,77,102,999,999,999,0,0,0,1
probe,3,80,102,999,999,999,0,0,0,1
probe,3,83,102,999,999,999,0,0,0,1
probe,3,86,102,999,999,999,0,0,0,1
probe,3,77,105,999,999,999,0,0,0,1
probe,3,80,105,999,999,999,0,0,0,1
probe,3,83,105,999,999,999,0,0,0,1
probe,3,86,105,999,999,999,0,0,0,1
probe,3,77,108,999,999,999,0,0,0,1
probe,3,80,108,999,999,999,0,0,0,1
probe,3,83,108,999,999,999,0,0,0,1
probe,3,86,108,999,999,999,0,0,0,1
probe,3,81,103,0,0,0,0,0,0,1
begin,4,page=0,format=0,kind=4
probe,4,160,12,170,0,0,170,0,0,1
probe,4,22,182,0,0,170,0,0,170,1
probe,4,77,99,999,999,999,0,0,0,1
probe,4,80,99,999,999,999,0,0,0,1
probe,4,83,99,999,999,999,0,0,0,1
probe,4,86,99,999,999,999,0,0,0,1
probe,4,77,102,999,999,999,0,0,0,1
probe,4,80,102,999,999,999,0,0,0,1
probe,4,83,102,999,999,999,0,0,0,1
probe,4,86,102,999,999,999,0,0,0,1
probe,4,77,105,999,999,999,0,0,0,1
probe,4,80,105,999,999,999,0,0,0,1
probe,4,83,105,999,999,999,0,0,0,1
probe,4,86,105,999,999,999,0,0,0,1
probe,4,77,108,999,999,999,0,0,0,1
probe,4,80,108,999,999,999,0,0,0,1
probe,4,83,108,999,999,999,0,0,0,1
probe,4,86,108,999,999,999,0,0,0,1
probe,4,81,103,0,0,0,0,0,0,1
begin,5,page=0,format=1,kind=0
probe,5,160,12,170,0,0,170,0,0,1
probe,5,22,182,0,0,170,0,0,170,1
probe,5,77,99,999,999,999,0,0,0,1
probe,5,80,99,999,999,999,0,0,0,1
probe,5,83,99,999,999,999,0,0,0,1
probe,5,86,99,999,999,999,0,0,0,1
probe,5,77,102,999,999,999,0,0,0,1
probe,5,80,102,999,999,999,255,255,255,1
probe,5,83,102,999,999,999,255,255,255,1
probe,5,86,102,999,999,999,0,0,0,1
probe,5,77,105,999,999,999,0,0,0,1
probe,5,80,105,999,999,999,0,0,0,1
probe,5,83,105,999,999,999,0,0,0,1
probe,5,86,105,999,999,999,0,0,0,1
probe,5,77,108,999,999,999,0,0,0,1
probe,5,80,108,999,999,999,0,0,0,1
probe,5,83,108,999,999,999,0,0,0,1
probe,5,86,108,999,999,999,0,0,0,1
probe,5,81,103,255,255,255,255,255,255,1
begin,6,page=0,format=1,kind=1
probe,6,160,12,170,0,0,170,0,0,1
probe,6,22,182,0,0,170,0,0,170,1
probe,6,77,99,999,999,999,0,0,0,1
probe,6,80,99,999,999,999,0,0,0,1
probe,6,83,99,999,999,999,0,0,0,1
probe,6,86,99,999,999,999,0,0,0,1
probe,6,77,102,999,999,999,0,0,0,1
probe,6,80,102,999,999,999,255,255,255,1
probe,6,83,102,999,999,999,255,255,255,1
probe,6,86,102,999,999,999,0,0,0,1
probe,6,77,105,999,999,999,0,0,0,1
probe,6,80,105,999,999,999,0,0,0,1
probe,6,83,105,999,999,999,0,0,0,1
probe,6,86,105,999,999,999,0,0,0,1
probe,6,77,108,999,999,999,0,0,0,1
probe,6,80,108,999,999,999,0,0,0,1
probe,6,83,108,999,999,999,0,0,0,1
probe,6,86,108,999,999,999,0,0,0,1
probe,6,81,103,255,255,255,255,255,255,1
begin,7,page=0,format=1,kind=2
probe,7,160,12,170,0,0,170,0,0,1
probe,7,22,182,0,0,170,0,0,170,1
probe,7,77,99,999,999,999,0,0,0,1
