# uart-data-probe-r01-b2026-09-13-20-26-53Z (experimental)
repeat,route,direction,pattern,length,send_ticks,reply_ticks,elapsed_us,expected_bytes,actual_bytes,errors,status
2,0,forward,0,32768,36,0,296062,32768,32768,0,0
2,0,forward,0,65535,70,2,591248,65535,65535,0,0
2,0,forward,1,0,0,0,441,0,0,0,0
2,0,forward,1,1,0,0,686,1,1,0,0
2,0,forward,1,63,0,0,1238,63,63,0,0
2,0,forward,1,64,0,2,1218,64,64,0,0
2,0,forward,1,65,0,0,1220,65,65,0,0
2,0,forward,1,255,0,0,2798,255,255,0,0
2,0,forward,1,256,0,0,2783,256,256,0,0
2,0,forward,1,257,0,0,2801,257,257,0,0
2,0,forward,1,4095,4,0,36955,4095,4095,0,0
2,0,forward,1,4096,6,0,36961,4096,4096,0,0
2,0,forward,1,4097,4,0,36975,4097,4097,0,0
2,0,forward,1,32768,36,0,292382,32768,32768,0,0
2,0,forward,1,65535,70,2,583810,65535,65535,0,0
2,0,forward,2,0,0,0,434,0,0,0,0
2,0,forward,2,1,0,0,738,1,1,0,0
2,0,forward,2,63,2,0,1218,63,63,0,0
2,0,forward,2,64,0,0,1149,64,64,0,0
2,0,forward,2,65,0,0,1169,65,65,0,0
2,0,forward,2,255,2,0,2797,255,255,0,0
2,0,forward,2,256,0,0,2788,256,256,0,0
2,0,forward,2,257,0,0,2826,257,257,0,0
2,0,forward,2,4095,4,0,37276,4095,4095,0,0
2,0,forward,2,4096,6,0,37300,4096,4096,0,0
2,0,forward,2,4097,4,0,37372,4097,4097,0,0
2,0,forward,2,32768,34,2,295013,32768,32768,0,0
2,0,forward,2,65535,70,2,589093,65535,65535,0,0
2,0,forward,3,0,0,0,441,0,0,0,0
2,0,forward,3,1,0,0,673,1,1,0,0
2,0,forward,3,63,0,0,1150,63,63,0,0
2,0,forward,3,64,0,0,1217,64,64,0,0
2,0,forward,3,65,2,0,1162,65,65,0,0
2,0,forward,3,255,0,0,2776,255,255,0,0
2,0,forward,3,256,0,0,2795,256,256,0,0
2,0,forward,3,257,0,0,2801,257,257,0,0
2,0,forward,3,4095,4,0,37311,4095,4095,0,0
2,0,forward,3,4096,4,0,37301,4096,4096,0,0
2,0,forward,3,4097,4,0,37335,4097,4097,0,0
2,0,forward,3,32768,36,0,295131,32768,32768,0,0
2,0,forward,3,65535,70,2,589554,65535,65535,0,0
0,1,forward,0,0,0,0,1838,0,0,0,0
0,1,forward,0,1,0,0,3156,1,1,0,0
0,1,forward,0,63,0,2,4615,63,63,0,0
0,1,forward,0,64,0,0,4622,64,64,0,0
0,1,forward,0,65,2,0,4635,65,65,0,0
0,1,forward,0,255,2,0,10833,255,255,0,0
0,1,forward,0,256,2,0,10873,256,256,0,0
0,1,forward,0,257,0,0,10922,257,257,0,0
0,1,forward,0,4095,16,0,138320,4095,4095,0,0
0,1,forward,0,4096,18,0,138365,4096,4096,0,0
0,1,forward,0,4097,16,0,138403,4097,4097,0,0
0,1,forward,0,32768,130,0,1090251,32768,32768,0,0
0,1,forward,0,65535,262,0,2178248,65535,65535,0,0
0,1,forward,1,0,0,0,1875,0,0,0,0
0,1,forward,1,1,0,0,2999,1,1,0,0
0,1,forward,1,63,0,0,4625,63,63,0,0
0,1,forward,1,64,0,0,4621,64,64,0,0
0,1,forward,1,65,2,0,4628,65,65,0,0
0,1,forward,1,255,2,0,11004,255,255,0,0
0,1,forward,1,256,2,0,11004,256,256,0,0
0,1,forward,1,257,0,0,11005,257,257,0,0
0,1,forward,1,4095,18,0,139039,4095,4095,0,0
0,1,forward,1,4096,16,0,139038,4096,4096,0,0
0,1,forward,1,4097,18,0,139038,4097,4097,0,0
0,1,forward,1,32768,130,0,1091047,32768,32768,0,0
0,1,forward,1,65535,262,0,2178125,65535,65535,0,0
0,1,forward,2,0,0,2,1883,0,0,0,0
0,1,forward,2,1,0,0,3113,1,1,0,0
0,1,forward,2,63,0,0,4617,63,63,0,0
0,1,forward,2,64,0,0,4613,64,64,0,0
0,1,forward,2,65,0,0,4632,65,65,0,0
0,1,forward,2,255,0,0,10832,255,255,0,0
0,1,forward,2,256,0,2,10870,256,256,0,0
0,1,forward,2,257,2,0,10934,257,257,0,0
0,1,forward,2,4095,16,2,138315,4095,4095,0,0
0,1,forward,2,4096,16,0,138359,4096,4096,0,0
0,1,forward,2,4097,16,0,138393,4097,4097,0,0
0,1,forward,2,32768,130,0,1090250,32768,32768,0,0
0,1,forward,2,65535,262,0,2178147,65535,65535,0,0
0,1,forward,3,0,0,0,1878,0,0,0,0
0,1,forward,3,1,0,0,3045,1,1,0,0
0,1,forward,3,63,0,0,4622,63,63,0,0
0,1,forward,3,64,0,0,4627,64,64,0,0
0,1,forward,3,65,0,0,4636,65,65,0,0
0,1,forward,3,255,2,0,10833,255,255,0,0
0,1,forward,3,256,0,2,10878,256,256,0,0
0,1,forward,3,257,0,2,10925,257,257,0,0
0,1,forward,3,4095,18,0,138325,4095,4095,0,0
0,1,forward,3,4096,16,0,138367,4096,4096,0,0
0,1,forward,3,4097,16,0,138399,4097,4097,0,0
0,1,forward,3,32768,132,0,1090254,32768,32768,0,0
0,1,forward,3,65535,262,0,2178112,65535,65535,0,0
1,1,forward,0,0,0,0,1885,0,0,0,0
1,1,forward,0,1,0,0,3044,1,1,0,0
1,1,forward,0,63,0,0,4619,63,63,0,0
1,1,forward,0,64,2,0,4629,64,64,0,0
1,1,forward,0,65,0,0,4645,65,65,0,0
1,1,forward,0,255,0,0,10830,255,255,0,0
1,1,forward,0,256,0,0,10861,256,256,0,0
1,1,forward,0,257,0,0,10925,257,257,0,0
1,1,forward,0,4095,16,2,138325,4095,4095,0,0
1,1,forward,0,4096,18,0,138362,4096,4096,0,0
1,1,forward,0,4097,16,0,138391,4097,4097,0,0
1,1,forward,0,32768,130,0,1090269,32768,32768,0,0
1,1,forward,0,65535,262,0,2178155,65535,65535,0,0
1,1,forward,1,0,0,0,2008,0,0,0,0
1,1,forward,1,1,0,0,2998,1,1,0,0
1,1,forward,1,63,2,0,4618,63,63,0,0
1,1,forward,1,64,0,0,4630,64,64,0,0
1,1,forward,1,65,0,0,4624,65,65,0,0
1,1,forward,1,255,2,0,11004,255,255,0,0
1,1,forward,1,256,0,0,11006,256,256,0,0
1,1,forward,1,257,0,0,11004,257,257,0,0
1,1,forward,1,4095,16,0,139037,4095,4095,0,0
1,1,forward,1,4096,16,2,139038,4096,4096,0,0
1,1,forward,1,4097,16,0,139024,4097,4097,0,0
1,1,forward,1,32768,130,0,1091048,32768,32768,0,0
1,1,forward,1,65535,260,0,2178059,65535,65535,0,0
1,1,forward,2,0,0,0,1904,0,0,0,0
1,1,forward,2,1,0,2,3108,1,1,0,0
1,1,forward,2,63,0,0,4624,63,63,0,0
1,1,forward,2,64,0,0,4633,64,64,0,0
1,1,forward,2,65,0,2,4639,65,65,0,0
1,1,forward,2,255,2,0,10875,255,255,0,0
1,1,forward,2,256,2,0,10881,256,256,0,0
1,1,forward,2,257,0,0,10983,257,257,0,0
1,1,forward,2,4095,16,0,138315,4095,4095,0,0
1,1,forward,2,4096,18,0,138363,4096,4096,0,0
1,1,forward,2,4097,16,0,138397,4097,4097,0,0
1,1,forward,2,32768,132,0,1090264,32768,32768,0,0
1,1,forward,2,65535,262,0,2178219,65535,65535,0,0
1,1,forward,3,0,0,0,1874,0,0,0,0
1,1,forward,3,1,0,0,3121,1,1,0,0
1,1,forward,3,63,0,0,4619,63,63,0,0
1,1,forward,3,64,2,0,4631,64,64,0,0
1,1,forward,3,65,0,0,4585,65,65,0,0
1,1,forward,3,255,0,0,10822,255,255,0,0
1,1,forward,3,256,0,0,10870,256,256,0,0
1,1,forward,3,257,0,0,10931,257,257,0,0
1,1,forward,3,4095,16,0,138316,4095,4095,0,0
1,1,forward,3,4096,16,2,138365,4096,4096,0,0
1,1,forward,3,4097,18,0,138410,4097,4097,0,0
1,1,forward,3,32768,130,2,1090303,32768,32768,0,0
1,1,forward,3,65535,262,0,2178201,65535,65535,0,0
2,1,forward,0,0,0,0,1881,0,0,0,0
2,1,forward,0,1,0,0,3111,1,1,0,0
2,1,forward,0,63,0,0,4618,63,63,0,0
2,1,forward,0,64,0,0,4628,64,64,0,0
2,1,forward,0,65,0,0,4639,65,65,0,0
2,1,forward,0,255,2,0,10832,255,255,0,0
2,1,forward,0,256,0,0,10870,256,256,0,0
2,1,forward,0,257,0,0,10924,257,257,0,0
2,1,forward,0,4095,16,2,138276,4095,4095,0,0
2,1,forward,0,4096,18,0,138359,4096,4096,0,0
2,1,forward,0,4097,16,0,138395,4097,4097,0,0
2,1,forward,0,32768,130,0,1090242,32768,32768,0,0
2,1,forward,0,65535,262,0,2178182,65535,65535,0,0
2,1,forward,1,0,0,0,1886,0,0,0,0
2,1,forward,1,1,0,0,2997,1,1,0,0
2,1,forward,1,63,2,0,4614,63,63,0,0
2,1,forward,1,64,0,0,4621,64,64,0,0
2,1,forward,1,65,0,0,4638,65,65,0,0
2,1,forward,1,255,2,0,10937,255,255,0,0
2,1,forward,1,256,2,0,11005,256,256,0,0
2,1,forward,1,257,0,0,11005,257,257,0,0
2,1,forward,1,4095,18,0,139038,4095,4095,0,0
2,1,forward,1,4096,16,0,139037,4096,4096,0,0
2,1,forward,1,4097,18,0,139037,4097,4097,0,0
2,1,forward,1,32768,130,0,1091052,32768,32768,0,0
2,1,forward,1,65535,262,0,2178055,65535,65535,0,0
2,1,forward,2,0,0,0,1890,0,0,0,0
2,1,forward,2,1,0,0,3044,1,1,0,0
2,1,forward,2,63,0,0,4617,63,63,0,0
2,1,forward,2,64,0,0,4624,64,64,0,0
2,1,forward,2,65,0,0,4635,65,65,0,0
2,1,forward,2,255,0,0,10824,255,255,0,0
2,1,forward,2,256,0,2,10869,256,256,0,0
