case,variant,kind,exact,failure,bytes,encode_ms,original_cli_exact,sha256
solid,szip-o6-b131072-r1-i0,szip,True,,52,0.955788,False,828d1ec121913c2cd4989a972b24bf069bd0d47228ad13ff25da76976a4aa86b
solid,szip-o6-b4259840-r1-i0,szip,True,,33,0.9404213333333333,False,e0d904cd80f6062a3d3a0c6cd831fedad05e64c8c24d7a5eb97a2e75d6ee828b
solid,szip-o0-b4259840-r1-i1,szip,True,,34,8077.283991666667,False,ca9c058ed99069fee380feabbddb96341cb7c0e6865235097f079c741d06f60b
solid,szip-o0-b4259840-r2-i0,szip,True,,33,6604.274559,False,a70269742b0541fbcf77098c7b8bd4413b5c93c44646645eec6208fd8ec05185
solid,szip-o0-b4259840-r2-i1,szip,True,,34,10105.339927,False,06a95f6abe20794ce30b3a4d9c95196a0a1558b8839039d52a6efdfbbb87cf95
solid,szip-o0-b4259840-r3-i0,szip,True,,33,8901.464625333334,False,4e50a966349205c479f785f81f275ddc6d2d5ccae6fec0f88d7fe4c4d7b0e177
solid,szip-o0-b4259840-r3-i1,szip,True,,34,7151.106093333334,False,e7e300580edcc625b2f971315a5df24501826bca7b53f3e6544eda40d5546113
solid,szip-o0-b4259840-r4-i0,szip,True,,33,8139.952192666667,False,7050e7f232dc503cc8ba1f4688b165c229ea5b72117515094bcc378d9e88e9ea
solid,szip-o0-b4259840-r4-i1,szip,True,,34,7439.600162666667,False,843df51586aa817b3a7f631c1bde28e59cceb4d8a8ad67cd7f66da1667a37e23
solid,szip-o0-b4259840-r8-i0,szip,True,,33,8347.701756333334,False,5b2097cd403e5d4a82da0579efc24381ca0154dfb67ef97a5a85640ff40f68f1
solid,szip-o0-b4259840-r8-i1,szip,True,,34,8393.985823666666,False,1ca87bf1784883a41255452463a02e0e3d3599532f4b8ff4dd20fb71c001576a
solid,szip-o4-b4259840-r1-i1,szip,True,,34,0.397348,False,41f675d6ba195826b64d912489c94df4f7870ec2162f4b0e46cad099d91e15b3
solid,szip-o4-b4259840-r2-i0,szip,True,,33,0.4798736666666667,False,b5a3c2faef9aba8315e59f7d19a3dd8a3815f8a3c0ca371af5f2679c4ed08b2f
solid,szip-o4-b4259840-r2-i1,szip,True,,34,0.43597766666666665,False,4e777780787c4973203fe2fa9650c2ceea80983c03cf680ccce656b92328a68f
solid,szip-o4-b4259840-r3-i0,szip,True,,33,0.394938,False,9b507c64b5e61675dc669386de6b9ff3d8a1d465ed89f087ca74605f201e1050
solid,szip-o4-b4259840-r3-i1,szip,True,,34,0.422421,False,53ea5aaf323e141d12086a1d44022b4f961711952d7214b0e260a00dbe98d3fa
solid,szip-o4-b4259840-r4-i0,szip,True,,33,0.387951,False,5a4862797953ee56fea6608b7a3890aba2f8902dda9a1750f47b928d99a4ec46
solid,szip-o4-b4259840-r4-i1,szip,True,,34,0.424891,False,820a0603fbf78c1a93bb2873a8e06ac41544f71e80c70acd153b935fa5b70080
solid,szip-o4-b4259840-r8-i0,szip,True,,33,0.3831576666666667,False,a86b8e84e8cdf2f2c1e6dcc6859262097d82e69dbf66494302c4c3502a1638f7
solid,szip-o4-b4259840-r8-i1,szip,True,,34,0.43157433333333334,False,b91eb9277f37ef28b4b99e1dac48bcae0f1de93414c8c909a6d1f9d4d7e144f5
solid,srle2-o0-b32768-r1-i0,srle2,True,,55,4.721626333333334,False,184855fad983db8d365d22cc3020ccc8d672fdcd1a0893c40f6510becb8b7e67
solid,srle2-o0-b131072-r1-i0,srle2,True,,55,4.493114666666666,False,184855fad983db8d365d22cc3020ccc8d672fdcd1a0893c40f6510becb8b7e67
solid,srle2-o0-b4259840-r1-i0,srle2,True,,55,4.566667333333333,False,184855fad983db8d365d22cc3020ccc8d672fdcd1a0893c40f6510becb8b7e67
solid,srle2-o3-b32768-r1-i0,srle2,True,,55,0.07301966666666666,False,b79f0f4ee73e4a2c913475f0cd8302d0a502ee16760a90842e5580c6d5cb1abb
solid,srle2-o3-b131072-r1-i0,srle2,True,,55,0.07276966666666666,False,b79f0f4ee73e4a2c913475f0cd8302d0a502ee16760a90842e5580c6d5cb1abb
solid,srle2-o3-b4259840-r1-i0,srle2,True,,55,0.09209933333333334,False,b79f0f4ee73e4a2c913475f0cd8302d0a502ee16760a90842e5580c6d5cb1abb
solid,srle2-o4-b32768-r1-i0,srle2,True,,55,0.08794266666666667,False,f544fd82ced23b4266411369a08e724b289554fbc6b98cc3d57bccf29edb5d6b
solid,srle2-o4-b131072-r1-i0,srle2,True,,55,0.08618933333333333,False,f544fd82ced23b4266411369a08e724b289554fbc6b98cc3d57bccf29edb5d6b
solid,srle2-o4-b4259840-r1-i0,srle2,True,,55,0.083106,False,f544fd82ced23b4266411369a08e724b289554fbc6b98cc3d57bccf29edb5d6b
solid,srle2-o6-b32768-r1-i0,srle2,True,,55,0.08036966666666667,False,1ec2fae683542926e853e33f2c386888266d7c4e4f7e608b15f3c9adafc0898f
solid,srle2-o6-b131072-r1-i0,srle2,True,,55,0.07969966666666667,False,1ec2fae683542926e853e33f2c386888266d7c4e4f7e608b15f3c9adafc0898f
solid,srle2-o6-b4259840-r1-i0,srle2,True,,55,0.09417933333333334,False,1ec2fae683542926e853e33f2c386888266d7c4e4f7e608b15f3c9adafc0898f
solid,srle2-o0-b4259840-r1-i1,srle2,True,,58,4.583941,False,fc77ac3ce0361cff41c10367be686dd05cdbc3646953911fa8dbe6b448789e3a
solid,srle2-o0-b4259840-r2-i0,srle2,True,,56,1.138007,False,9fd1f577e62a5b95736b798dd1f672dab2f8f035ccea4a870a481e0887b27255
solid,srle2-o0-b4259840-r2-i1,srle2,True,,56,1.4832946666666667,False,4a9dd664dcf0768fe26d5ca3e61cda08425d45906c8b5c6b04e4be408d0a71ce
solid,srle2-o0-b4259840-r3-i0,srle2,True,,56,1.1245,False,42f89121c3a0767bcd1ce39d640d11f138ec9d3f4bd3c2db024ee9e7e2f0a16d
solid,srle2-o0-b4259840-r3-i1,srle2,True,,64,1.4484286666666666,False,b13eb6b1915f10ae99ec6b6fe50268eab7c0ad8427a7cb26125a58228a882c69
solid,srle2-o0-b4259840-r4-i0,srle2,True,,59,0.8345586666666667,False,c203fa452f984c5bc8b68907083976e30d8a4e4e4d9b98699b823030b014c9d8
solid,srle2-o0-b4259840-r4-i1,srle2,True,,61,0.8361056666666666,False,0e98ee7e6b66a5ab18b02b0e2d26e1b88ffbc0031eac52d21f8bee3b47cffc0b
solid,srle2-o0-b4259840-r8-i0,srle2,True,,61,0.59772,False,58217040208174a981b2fea6ba176aa7b6c074b3597fbfa9641be5119f9e28f7
solid,srle2-o0-b4259840-r8-i1,srle2,True,,65,0.5883233333333333,False,f0ff57c729b98cdb7c904d61eeac85d1eeb3be7194a1559d00fbf72dc7730fe6
solid,srle2-o4-b4259840-r1-i1,srle2,True,,58,0.07063633333333333,False,93bbe749c9850487cfcd82563da2da52105955099d82672b659562677cd5ba01
solid,srle2-o4-b4259840-r2-i0,srle2,True,,57,0.107953,False,72e5687fcc2bdea62744d222b05ba285c607d6c86c3dbe23c5baf9b3b43bae71
solid,srle2-o4-b4259840-r2-i1,srle2,True,,58,0.109129,False,f05964be58814583470035f1d8c46f13f54877ca139a84e105f764bd8c1235a1
solid,srle2-o4-b4259840-r3-i0,srle2,True,,61,0.071216,False,048485449f41670e0145d1134f32782e87d995b02eb06b885ff3b86eb14b2b41
solid,srle2-o4-b4259840-r3-i1,srle2,True,,67,0.07172633333333334,False,ab6ab3f92dbb96a74f9614af06f61dcd371be79595b30d0767bc7e75b8a02284
solid,srle2-o4-b4259840-r4-i0,srle2,True,,64,0.073683,False,1327dded25d68ac0a64b82ae95e001003d0e84a522cdc6ff7e9f817dfb0a0220
solid,srle2-o4-b4259840-r4-i1,srle2,True,,67,0.07680266666666667,False,66108dbfdba282176b62bddb54305aa7bce6acd9f06ac59e515d2ee6ce591036
solid,srle2-o4-b4259840-r8-i0,srle2,True,,74,0.07574966666666667,False,ede105fab8417644fd483b6b18ceaf1b9351c25dd95ec0ad7ac69e3ea5b26112
solid,srle2-o4-b4259840-r8-i1,srle2,True,,80,0.07252966666666667,False,53543b3bae919e1a36bac2ab82ed1ac6a4dd5a3c946fa85fab5de04f44304ad0
solid,png-l1-s0-f0,png,True,,1607,0.24192533333333333,False,c772e88c8e89fb6b827406a848badd9e2ca732c185fde85157b8325b8b750c1f
solid,png-l1-s0-f1,png,True,,1611,0.232075,False,f1ab4448c263e53f7d553767e9d1f08c144061daa91b30d03515e1bf8d6b4fdf
solid,png-l1-s0-f2,png,True,,1609,0.24561866666666665,False,b7cfa30325c130246119c0249adfedc5161bcc20f4c6b1204ba9b1a9ab670bd0
solid,png-l1-s3-f0,png,True,,1051,0.248632,False,abe2cefea6464ce00c5399941e374a925f044b5ce49a899552bfb2eb90696f0e
solid,png-l1-s3-f1,png,True,,1243,0.237072,False,2af998b8a706be89742077b8de69c28536b58503d9a8d278f40cef94edb46fd4
solid,png-l1-s3-f2,png,True,,1052,0.25384833333333334,False,bb73040f01641538d57184687247ccaf16ccc846ab4eaaf0e197f74b83f77ce8
solid,png-l1-s2-f0,png,True,,25112,0.8083726666666666,False,da93861cd64754981319392466554217e9047e0af1ad20ccd2b34a4a9ca27567
solid,png-l1-s2-f1,png,True,,25216,0.8131886666666667,False,84662b1f423b92ddd597047d68402bf073b47507805c71c492d704a96eb38017
solid,png-l1-s2-f2,png,True,,25175,0.8271923333333333,False,882a0a589910606a3d1e7370e2fc0bd874253f16543c06db3e437c0905524346
solid,png-l3-s0-f0,png,True,,1607,0.2510116666666667,False,5eace1e89e9d62595d8bce679c5ff15d585c70cef5b121c8a688cf278ff098a8
solid,png-l3-s0-f1,png,True,,1611,0.23044533333333334,False,073fe0bbe2e8f4f0846ca4ab0ab30601098cca2562e43212e307e9719c010c85
solid,png-l3-s0-f2,png,True,,1609,0.24780866666666668,False,9f5edbf95a045a717478fd782518df3e40cbf6177df9c6121750d3f768c3e0ee
solid,png-l3-s3-f0,png,True,,1051,0.252975,False,abe2cefea6464ce00c5399941e374a925f044b5ce49a899552bfb2eb90696f0e
solid,png-l3-s3-f1,png,True,,1243,0.23761533333333335,False,2af998b8a706be89742077b8de69c28536b58503d9a8d278f40cef94edb46fd4
solid,png-l3-s3-f2,png,True,,1052,0.250372,False,bb73040f01641538d57184687247ccaf16ccc846ab4eaaf0e197f74b83f77ce8
solid,png-l3-s2-f0,png,True,,25112,0.816972,False,da93861cd64754981319392466554217e9047e0af1ad20ccd2b34a4a9ca27567
solid,png-l3-s2-f1,png,True,,25216,0.8056353333333334,False,84662b1f423b92ddd597047d68402bf073b47507805c71c492d704a96eb38017
solid,png-l3-s2-f2,png,True,,25175,0.8479483333333333,False,882a0a589910606a3d1e7370e2fc0bd874253f16543c06db3e437c0905524346
stripes,raw,raw,True,,196608,0.005026666666666666,False,db9e4564d99126ada90d4997181e0e41bcad46a4136a02fa55a02bb9b76f9860
stripes,rle2,rle2,True,,24590,0.04848333333333334,False,117cf92f99a861a5749d5eed38be1e02e2a91128fb679ac5ed1a570c51f88ce7
stripes,szip-o0-b32768-r1-i0,szip,True,,644,3539.655769,False,188b67fe37af83daa8e285d7c5124cf6e0ebcae3c71cabbce540fac5241a2f7c
stripes,szip-o0-b131072-r1-i0,szip,True,,237,17030.228186666667,False,830736db4fc59bd423e8eee794e4ec6d40a6a972aac0523ea86f998e4b276339
stripes,szip-o0-b4259840-r1-i0,szip,False,screening timeout: four encodes plus verification exceeded 5 seconds,0,,False,
stripes,szip-o3-b32768-r1-i0,szip,True,,6314,2.9149833333333333,False,bd6ad9e26462fe29ffa1578a46ae5c8465e7adacf305df5fcdb19fd9d46664a1
stripes,szip-o3-b131072-r1-i0,szip,True,,5322,2.6508716666666667,False,04aa96f978f5807127d385851b72d0ce4b6933a2ecbcff1e6288ed19935a53d2
stripes,szip-o3-b4259840-r1-i0,szip,True,,5064,2.3235436666666667,False,11f4220af4b36b8852ee4ba2483caa66fc5fb24a74acabdfad474241ef5b4643
stripes,szip-o4-b32768-r1-i0,szip,True,,6314,1.257713,False,d449309abd50e55893acfb48e9d1cb63fc77a9c1a4c468a28af65b99fe496fe7
stripes,szip-o4-b131072-r1-i0,szip,True,,5322,2.033438,False,02d361caf331bdb4943bd1d9e5a6c886c1ea340e65c2e2dca5f6f4387c1bf7a9
stripes,szip-o4-b4259840-r1-i0,szip,True,,5068,0.9162013333333333,False,ff66994f5f1f7b181a2227e3ac7bea39ad94925aae8dd359b917b14267237ade
stripes,szip-o6-b32768-r1-i0,szip,True,,6338,2.6582653333333335,False,370766dfadf62b505a687fdd6207395b7887121fc927b4388a74317f4b792964
stripes,szip-o6-b131072-r1-i0,szip,True,,5330,3.111585333333333,False,23a93830cec552f42c90f2347ee6fc545600733eb2889285865dff097580a44b
stripes,szip-o6-b4259840-r1-i0,szip,True,,5068,2.6699916666666668,False,64fc97ce28e2affccf19962f665e6b5a47880e145a1310c0a31ecf4b367b33d9
stripes,szip-o0-b4259840-r1-i1,szip,False,screening timeout: four encodes plus verification exceeded 5 seconds,0,,False,
stripes,szip-o0-b4259840-r2-i0,szip,False,screening timeout: four encodes plus verification exceeded 5 seconds,0,,False,
stripes,szip-o0-b4259840-r2-i1,szip,False,screening timeout: four encodes plus verification exceeded 5 seconds,0,,False,
stripes,szip-o0-b4259840-r3-i0,szip,False,screening timeout: four encodes plus verification exceeded 5 seconds,0,,False,
stripes,szip-o0-b4259840-r3-i1,szip,False,screening timeout: four encodes plus verification exceeded 5 seconds,0,,False,
stripes,szip-o0-b4259840-r4-i0,szip,False,screening timeout: four encodes plus verification exceeded 5 seconds,0,,False,
stripes,szip-o0-b4259840-r4-i1,szip,False,screening timeout: four encodes plus verification exceeded 5 seconds,0,,False,
stripes,szip-o0-b4259840-r8-i0,szip,False,screening timeout: four encodes plus verification exceeded 5 seconds,0,,False,
stripes,szip-o0-b4259840-r8-i1,szip,False,screening timeout: four encodes plus verification exceeded 5 seconds,0,,False,
stripes,szip-o4-b4259840-r1-i1,szip,True,,5344,2.241641,False,02c6710c170b35f3ebec00a2f7d7321c57a200113a30237845da0451325dd3a4
stripes,szip-o4-b4259840-r2-i0,szip,True,,649,1.6072876666666667,False,b79fad25a1837610e6424a0e0bcff5491da2416e9aaaabe24b4d3ec5a1753090
stripes,szip-o4-b4259840-r2-i1,szip,True,,1453,1.269326,False,044e864a527ab80bb03f122303040be33411fe6daef1b63c27091ff7380cf1db
stripes,szip-o4-b4259840-r3-i0,szip,True,,6344,1.3216826666666666,False,946cc3e3e529389998e0f68863b71871ee259382153cb0d7c368c3241ffa26f6
stripes,szip-o4-b4259840-r3-i1,szip,True,,2441,1.719187,False,671ead6ee33ed8db060f007696380e31da5f9cabcb7f38ec4810dfa20a4831c7
stripes,szip-o4-b4259840-r4-i0,szip,True,,127,0.9836576666666667,False,0b24b56cc6531259e8e56ef85c7c92683909199887ccaf92d65ebc8a1461d80c
stripes,szip-o4-b4259840-r4-i1,szip,True,,1039,1.2801796666666667,False,7e8e74bca5523257003bba69c077e525fe53a5da91cf0d7b480fcace85acaf69
stripes,szip-o4-b4259840-r8-i0,szip,True,,127,2.3819999999999997,False,9fd57a04174f404f67b1fdc6859eb9d182291f754a89ac6366021ed9c303502b
stripes,szip-o4-b4259840-r8-i1,szip,True,,2018,1.656744,False,dc5aba33f4f4b1f90968a62871574d029ff4b850db10bf546dc86d3fcdba4e98
stripes,srle2-o0-b32768-r1-i0,srle2,True,,141,418.217586,False,400f154580ee57d6a695ae05cf7ac266bb4409c8d1d1f7dcff6504d2e34c9e06
stripes,srle2-o0-b131072-r1-i0,srle2,True,,141,402.5350446666667,False,400f154580ee57d6a695ae05cf7ac266bb4409c8d1d1f7dcff6504d2e34c9e06
stripes,srle2-o0-b4259840-r1-i0,srle2,True,,141,400.806291,False,400f154580ee57d6a695ae05cf7ac266bb4409c8d1d1f7dcff6504d2e34c9e06
stripes,srle2-o3-b32768-r1-i0,srle2,True,,145,0.302272,False,ac219e31ff0924ff9bfbc7af6a003eb703ee6d4e6f56c2482de7855be26748da
stripes,srle2-o3-b131072-r1-i0,srle2,True,,145,0.303492,False,ac219e31ff0924ff9bfbc7af6a003eb703ee6d4e6f56c2482de7855be26748da
stripes,srle2-o3-b4259840-r1-i0,srle2,True,,145,0.15361933333333333,False,ac219e31ff0924ff9bfbc7af6a003eb703ee6d4e6f56c2482de7855be26748da
stripes,srle2-o4-b32768-r1-i0,srle2,True,,145,0.25287533333333334,False,e6303608e58dd73df3fc31cdad64df3897a9a777d6f0d43d22c79cbf6ad0e05b
stripes,srle2-o4-b131072-r1-i0,srle2,True,,145,0.26096199999999997,False,e6303608e58dd73df3fc31cdad64df3897a9a777d6f0d43d22c79cbf6ad0e05b
stripes,srle2-o4-b4259840-r1-i0,srle2,True,,145,0.250042,False,e6303608e58dd73df3fc31cdad64df3897a9a777d6f0d43d22c79cbf6ad0e05b
stripes,srle2-o6-b32768-r1-i0,srle2,True,,145,0.43950700000000004,False,ee0cba942967303a7284c3119e4d5170b3a7ecc73513b79a098c17f8ade7bd16
stripes,srle2-o6-b131072-r1-i0,srle2,True,,145,0.42719066666666666,False,ee0cba942967303a7284c3119e4d5170b3a7ecc73513b79a098c17f8ade7bd16
stripes,srle2-o6-b4259840-r1-i0,srle2,True,,145,0.433074,False,ee0cba942967303a7284c3119e4d5170b3a7ecc73513b79a098c17f8ade7bd16
stripes,srle2-o0-b4259840-r1-i1,srle2,True,,226,543.5356486666667,False,4f062008dcfc0dbff8360ab2d1aa6cb89a95316c5db620fe48f0dd8f97ff2fcb
stripes,srle2-o0-b4259840-r2-i0,srle2,True,,143,166.00575,False,eb5fd1d45a281aaa5941a6322d5eef6c5c8bc827f551858f434c3f9f5797da50
stripes,srle2-o0-b4259840-r2-i1,srle2,True,,64,84.40946033333333,False,920cbb5c026573d37d91ad0bbe190df201db3a978d793a4cbb2848b106e758c7
stripes,srle2-o0-b4259840-r3-i0,srle2,True,,150,120.730175,False,89bc938806e9527f82448763bba16cc22183c37b49befd625ce0777305bfb012
stripes,srle2-o0-b4259840-r3-i1,srle2,True,,239,178.75020133333334,False,80a89825c69c6e309e807932bad3e3079ca170d39d45f5567552b5237f40f7fc
stripes,srle2-o0-b4259840-r4-i0,srle2,True,,148,89.76880666666666,False,209404c32864ee9e5829bce92d174053d4ff230d156e2d1a6d4bfc16a0344ccb
stripes,srle2-o0-b4259840-r4-i1,srle2,True,,69,43.063333666666665,False,06c229244adaf7da16d0d90397f8655a4e4279d041e90f508f237d0e139ba493
stripes,srle2-o0-b4259840-r8-i0,srle2,True,,150,44.05008466666666,False,aad3c4045b5c9bb247a5a0429045a178a9e7b14f601271cf69a50843d731ddc3
stripes,srle2-o0-b4259840-r8-i1,srle2,True,,73,25.478756333333333,False,38e0ee3d3233546f79c177f4f832533934f626ece12031b9a85193221fd1a4ed
stripes,srle2-o4-b4259840-r1-i1,srle2,True,,226,0.13676633333333332,False,a3836fe8593310acfc2949173ddbc5689f1a8555d14a64385022beeb4e8ffeb0
stripes,srle2-o4-b4259840-r2-i0,srle2,True,,143,0.27984133333333333,False,dea130412095830746d6e18091a8fd94bcb7ef632f2256e36a763a07abbb3c11
stripes,srle2-o4-b4259840-r2-i1,srle2,True,,328,0.266482,False,ef02527dd3e46cebc96fb3d11a759bdf9d1314d4474564ea9c630528e05a6f9e
stripes,srle2-o4-b4259840-r3-i0,srle2,True,,155,0.256805,False,690e6cca49dc52d757cce1b8c292cae2616e1aca43cc2ad9460f63261865a43d
stripes,srle2-o4-b4259840-r3-i1,srle2,True,,237,0.28332566666666664,False,fb888b5abb02ca0125615c0bdef6c4c54ee65495c15dcbd0e36231a84fac03ec
stripes,srle2-o4-b4259840-r4-i0,srle2,True,,149,0.12294966666666667,False,28e5096d3811e80c8e2a82d385bab7451e5bc7c98e249c9c2c86ead21d4c69c3
stripes,srle2-o4-b4259840-r4-i1,srle2,True,,392,0.38710433333333333,False,f2077c9639a7f83c6030e3f83570356577ceacc64cdb399be7e0c863fd0107df
stripes,srle2-o4-b4259840-r8-i0,srle2,True,,157,0.12986566666666666,False,e2dff03e393381189b47171a46cc2d9f3c54fe2090c8599384855109d11ae555
stripes,srle2-o4-b4259840-r8-i1,srle2,True,,127,0.3667046666666667,False,c96e78b2be00f431e3ed0a770401670af52c397aad6a0461bd3f5862f0e45957
stripes,png-l1-s0-f0,png,True,,3478,0.5389836666666666,False,bb665b3317a81d295bda5051e47a0b92bfd713fc9231340a236c672d21ce6cbb
stripes,png-l1-s0-f1,png,True,,2088,0.48761733333333335,False,989176ff7f319400287170b187311e67f2618611bd8e44259b8fc77f740f617a
stripes,png-l1-s0-f2,png,True,,2189,0.518127,False,93c0d032c33e18b5752d9a25a843396628927acb81f58416f3e5fa8aaf0d20c9
stripes,png-l1-s3-f0,png,True,,14176,0.7098956666666667,False,ae24f1fd46ea34b1a2a5357d982ecf40e0fb2455c5900269f328690c777bf335
stripes,png-l1-s3-f1,png,True,,12646,0.7360486666666667,False,d5e94a99f3408450bd85896118f974b86939b1124f5d44e07af4fff205decfd6
stripes,png-l1-s3-f2,png,True,,1114,0.4276176666666667,False,a85f2630823221c3d3b636f54f8da20ff26cacea460f87acb8946e310bf3bea2
stripes,png-l1-s2-f0,png,True,,124337,2.5093593333333333,False,3912dbffce2f35832903b2ce62d608be5c066138022637051f39fafde7f1e6ab
stripes,png-l1-s2-f1,png,True,,26587,1.6678403333333334,False,b8dcb30e0a85271131e19770dd37c9dba517cf3c300f8d4c98ea9ac30315ddf8
stripes,png-l1-s2-f2,png,True,,25432,1.6852473333333333,False,6748187a1c53cb245c143f669d86f5f909206daeddb606a8bf4a0c817debdbc6
stripes,png-l3-s0-f0,png,True,,2561,0.536774,False,79736c26e7b156c4697e2f0088666f28ee7645fca37d0a07616869f59eb75f3c
stripes,png-l3-s0-f1,png,True,,1673,0.49869366666666665,False,b453727103acb2bf6a646fc6735f04d6abb1e3136ad644095f8cebd173dcb725
stripes,png-l3-s0-f2,png,True,,1683,0.2702056666666667,False,f0301540d75f3aa6da4153acc6154e249e09202627650fbf496c93eadecf11e4
stripes,png-l3-s3-f0,png,True,,14176,0.7021263333333333,False,ae24f1fd46ea34b1a2a5357d982ecf40e0fb2455c5900269f328690c777bf335
stripes,png-l3-s3-f1,png,True,,12646,0.7371993333333333,False,d5e94a99f3408450bd85896118f974b86939b1124f5d44e07af4fff205decfd6
stripes,png-l3-s3-f2,png,True,,1114,0.5190003333333333,False,a85f2630823221c3d3b636f54f8da20ff26cacea460f87acb8946e310bf3bea2
stripes,png-l3-s2-f0,png,True,,124337,1.895739,False,3912dbffce2f35832903b2ce62d608be5c066138022637051f39fafde7f1e6ab
stripes,png-l3-s2-f1,png,True,,26587,1.6631943333333334,False,b8dcb30e0a85271131e19770dd37c9dba517cf3c300f8d4c98ea9ac30315ddf8
stripes,png-l3-s2-f2,png,True,,25432,0.8825453333333333,False,6748187a1c53cb245c143f669d86f5f909206daeddb606a8bf4a0c817debdbc6
noise,raw,raw,True,,196608,0.011863333333333333,False,40a5ca4d526bd6f63c2abe4cf1b10bf685e0e7e53c74b4a1484c110b19557126
noise,rle2,rle2,True,,196579,0.13293633333333332,False,6a96f5092b6bc4b17c4d0b8bdd06f0534063807b17348ec69d6e8dc7568242ce
noise,szip-o0-b32768-r1-i0,szip,True,,152761,24.702683333333333,False,8b180c5d089b89bf0f6cdf4d3549706e4dba30e9c70492b232c12fa9fb9c03c2
noise,szip-o0-b131072-r1-i0,szip,True,,151886,28.168684,False,0b8342083ff817c1a178e140f55ade9d3c8e88051a3fb4e392a652f9bc9edc5b
noise,szip-o0-b4259840-r1-i0,szip,True,,151655,29.325717333333333,False,4b73ec5518ce8f40851a169d51fff3d2bf372a2c06c4b06f61931e22368a4525
noise,szip-o3-b32768-r1-i0,szip,True,,152768,18.580435,False,48c50ce2cacb9ed5b069ed0c0e1de8325d3b24ca9696640fe39a2e36700a6f0a
noise,szip-o3-b131072-r1-i0,szip,True,,151883,12.168738333333334,False,18edf7d147b3e8ce6e8bcce0153575ce73123d8ba2fc167203a403e771759e58
noise,szip-o3-b4259840-r1-i0,szip,True,,151646,10.74278,False,125161d64c435a3781467452284491a4a1607f2b50d4282b0d408c9d74035130
noise,szip-o4-b32768-r1-i0,szip,True,,152762,10.769068666666666,False,7f75715f6951787bd6c7568edde4c00d2499e28aa72df36969017945eec5cd08
noise,szip-o4-b131072-r1-i0,szip,True,,151887,10.738079333333333,False,a286f02ca1d37273ca99428f19964b6aa9ebe6730378eedbd71408b528e4b074
noise,szip-o4-b4259840-r1-i0,szip,True,,151658,10.781832666666666,False,24831e249cfac79086f08d67f2ac74b8c99ad02133b44738894a26a4482d8b51
noise,szip-o6-b32768-r1-i0,szip,True,,152763,11.568908333333333,False,ca36dbdfc2217d946feff5ad4a9054f5dfe3366fcd0a1e36b6b0a9b06ec4c722
noise,szip-o6-b131072-r1-i0,szip,True,,151887,11.432538666666668,False,a1c21294c0b98f6cc41de75dbe77152d18b438c2811d4d1d49825cc87a71e7c6
noise,szip-o6-b4259840-r1-i0,szip,True,,151655,14.503384333333333,False,48fc79455d881dc6afa75261028d9f2be69419e854e89d167c9b9835f8ec321c
noise,szip-o0-b4259840-r1-i1,szip,True,,165921,28.279160666666666,False,9b8d46b6241e436d9786413687a23f3b6c6f3ec58cdfa2050936ba9848868c93
noise,szip-o0-b4259840-r2-i0,szip,True,,151589,29.949020666666666,False,41bc4c6a02939f8d0bf8c86424a09474d5a834a506cb9e9cbdcf2ab9c8dff398
noise,szip-o0-b4259840-r2-i1,szip,True,,165901,28.620521666666665,False,d047d2a4e7a7210dca5f1d62d0d3a198f2c01d1ff41d81c37e7b4c2a894f23c2
noise,szip-o0-b4259840-r3-i0,szip,True,,151605,29.964234,False,2b10192ea53dde002d9559c93027a2db29163ab3b4038539f29263f0fe4b4b8c
noise,szip-o0-b4259840-r3-i1,szip,True,,165913,28.691874666666667,False,321652c82a949db8dfdb075a0e40c59d421cd5fb32bfa8ce501c2ca39c4c0933
noise,szip-o0-b4259840-r4-i0,szip,True,,151625,29.701925666666668,False,098fdfebef2188826ab0b6cd911941f7a4e95cbd5caa98621bf008968802b632
noise,szip-o0-b4259840-r4-i1,szip,True,,165885,28.569425333333335,False,deaff9ca7ce6e6793bce8f8262dd8ccec56ac348206da2b1bf4ddbbc73cd57d6
noise,szip-o0-b4259840-r8-i0,szip,True,,151609,29.603446666666667,False,f12bb0d6581d64a3ce900fcf53e7c689aa578cb58b59a8ce91c8e8ab97b80bd5
noise,szip-o0-b4259840-r8-i1,szip,True,,165984,28.213594333333333,False,0be5ebe287f0cab1fc17465b8d22e3d07a2691b30d952ae099768f3aed84cd52
noise,szip-o4-b4259840-r1-i1,szip,True,,165923,11.019575,False,73bf2c3275deed67a7c27e354010fa2a7152ef50cf2b641366b2ffdab66a3950
noise,szip-o4-b4259840-r2-i0,szip,True,,151587,10.578493333333332,False,8b8eea5f49a7b49df1466a6ef0b212b28de0e74465a8f5dbd2dc4840bc052d1c
noise,szip-o4-b4259840-r2-i1,szip,True,,165899,11.197727,False,d25ba3199b02a463297b9eaaa7c4378bc4d6af9ed8492e2a20c7e85193db4f28
noise,szip-o4-b4259840-r3-i0,szip,True,,151609,10.683983333333334,False,61234fece17bebe139d35764555f955ca180cb204f083682286fe37cdd2184a5
noise,szip-o4-b4259840-r3-i1,szip,True,,165909,16.512670333333332,False,fb67515b92337a1c95c7fd860e4b501785365034059056ada31cbf1377b63818
noise,szip-o4-b4259840-r4-i0,szip,True,,151625,12.596818666666666,False,3e940baf304e4b619200e0c9a2def2d457f9ab08b9e63a1d7f98ce822fc68ea3
