source,frame,active_prt,logic_prt,submit_prt,pacing_prt,total_prt,overflow,mos_ticks,run_ticks,submitted_us,completed_us,drain_us
1,95,8209,0,8209,10950,19159,0,2,240,7349,8796,1447
1,96,7324,0,7324,11836,19160,0,2,240,6670,8190,1520
1,97,7547,0,7547,11612,19159,0,2,240,6796,8492,1696
1,98,7895,0,7895,11265,19160,0,2,240,7123,8843,1720
1,99,7730,0,7730,11429,19159,0,2,240,6938,8239,1301
1,100,7738,0,7738,11422,19160,0,2,240,6936,8548,1612
1,101,8037,0,8037,11122,19159,0,2,240,7250,8890,1640
1,102,7874,0,7874,11286,19160,0,2,240,7036,8287,1251
1,103,7729,0,7729,11430,19159,0,2,240,6903,8584,1681
1,104,7448,0,7448,11712,19160,0,2,240,6753,8943,2190
1,105,7900,0,7900,11259,19159,0,2,240,7149,8423,1274
1,106,7726,0,7726,11434,19160,0,2,240,6951,8633,1682
1,107,8030,0,8030,11129,19159,0,2,240,7278,8982,1704
1,108,7730,0,7730,11430,19160,0,2,240,6996,8385,1389
1,109,7726,0,7726,11433,19159,0,2,240,7008,8688,1680
1,110,7716,0,7716,11444,19160,0,2,240,6991,9035,2044
1,111,7757,0,7757,11403,19160,0,2,240,7087,8444,1357
1,112,8016,0,8016,11143,19159,0,2,240,7317,8726,1409
1,113,8027,0,8027,11133,19160,0,2,240,7333,9057,1724
1,114,7751,0,7751,11409,19160,0,2,240,7031,8457,1426
1,115,7947,0,7947,11213,19160,0,2,240,7169,8725,1556
1,116,7991,0,7991,11169,19160,0,2,240,7220,9074,1854
1,117,7991,0,7991,11169,19160,0,2,240,7219,8511,1292
1,118,7975,0,7975,11184,19159,0,2,240,7205,8766,1561
1,119,8322,0,8322,10838,19160,0,2,240,7570,9114,1544
