source,frame,active_prt,logic_prt,submit_prt,pacing_prt,total_prt,overflow,mos_ticks,run_ticks,submitted_us,completed_us,drain_us
1,92,17530,7499,9910,1583,19113,0,2,282,8604,9454,850
1,93,17377,7493,9764,1736,19113,0,2,282,8475,9560,1085
1,94,17309,7487,9701,1804,19113,0,2,282,8428,9516,1088
1,95,17791,7841,9829,1322,19113,0,2,282,9262,12933,3671
1,96,21445,11003,10322,16832,38277,0,4,282,8969,10706,1737
1,97,22015,9948,11946,16261,38276,0,4,282,10358,11685,1327
1,98,18101,7573,10408,1012,19113,0,2,282,9061,14022,4961
1,99,18192,7577,10495,921,19113,0,2,282,9106,13863,4757
1,100,18310,7573,10616,803,19113,0,2,282,9215,13910,4695
1,101,18140,7573,10446,973,19113,0,2,282,9827,14140,4313
1,102,16442,5848,10474,2672,19114,0,2,282,9067,11267,2200
1,103,23778,8649,15009,14498,38276,0,4,282,13025,17233,4208
1,104,13081,698,12262,6032,19113,0,2,282,10635,11713,1078
1,105,12556,698,11738,6557,19113,0,2,282,10191,11924,1733
1,106,12952,698,12134,6161,19113,0,2,282,10531,11784,1253
1,107,12757,710,11926,6356,19113,0,2,282,10351,11799,1448
1,108,16772,4073,12579,2341,19113,0,2,282,10918,13094,2176
1,109,17584,3150,14313,1529,19113,0,2,282,12415,13907,1492
1,110,13583,703,12759,5530,19113,0,2,282,11079,11925,846
1,111,13596,716,12759,5517,19113,0,2,282,11077,12110,1033
1,112,13564,703,12740,5549,19113,0,2,282,11044,11971,927
1,113,13601,703,12778,5512,19113,0,2,282,11102,12027,925
1,114,13728,703,12904,5385,19113,0,2,282,12021,16211,4190
1,115,28996,2398,26477,9280,38276,0,4,282,22980,27273,4293
1,116,13205,697,12387,5908,19113,0,2,282,10753,12315,1562
1,117,12630,684,11825,6483,19113,0,2,282,10259,12174,1915
1,118,12378,678,11579,6735,19113,0,2,282,10079,12213,2134
1,119,12655,682,11852,6458,19113,0,2,282,10286,12418,2132
