source,frame,active_prt,logic_prt,submit_prt,pacing_prt,total_prt,overflow,mos_ticks,run_ticks,submitted_us,completed_us,drain_us
255,0,13162,3952,9206,15892,29054,0,4,282,0,0,0
255,1,12907,4087,8815,6206,19113,0,2,282,0,0,0
255,2,12907,4087,8815,6206,19113,0,2,282,0,0,0
255,3,12907,4087,8815,6206,19113,0,2,282,0,0,0
255,4,12845,4087,8753,6268,19113,0,2,282,0,0,0
255,5,12698,4087,8607,6415,19113,0,2,282,0,0,0
255,6,12539,3927,8607,6574,19113,0,2,282,0,0,0
255,7,12539,3927,8607,6574,19113,0,2,282,0,0,0
255,8,12539,3927,8607,6574,19113,0,2,282,0,0,0
255,9,12813,3927,8882,6300,19113,0,2,282,0,0,0
255,10,12747,3927,8816,6366,19113,0,2,282,0,0,0
255,11,12747,3927,8816,6367,19114,0,2,282,0,0,0
255,12,16777,7353,9420,2336,19113,0,2,282,0,0,0
255,13,17530,6329,11196,1583,19113,0,2,282,0,0,0
255,14,13329,3946,9379,5784,19113,0,2,282,0,0,0
255,15,13185,3948,9232,5928,19113,0,2,282,0,0,0
255,16,13183,3946,9232,5930,19113,0,2,282,0,0,0
255,17,13183,3946,9232,5930,19113,0,2,282,0,0,0
255,18,13183,3946,9232,5930,19113,0,2,282,0,0,0
255,19,23755,8447,15304,14521,38276,0,4,282,0,0,0
255,20,12201,614,11583,6912,19113,0,2,282,0,0,0
255,21,12164,614,11545,6949,19113,0,2,282,0,0,0
255,22,12164,614,11545,6949,19113,0,2,282,0,0,0
255,23,12326,624,11697,6787,19113,0,2,282,0,0,0
255,24,15868,4025,11839,3245,19113,0,2,282,0,0,0
255,25,15734,4166,11564,3379,19113,0,2,282,0,0,0
255,26,15672,4166,11502,3441,19113,0,2,282,0,0,0
255,27,15680,4169,11507,3433,19113,0,2,282,0,0,0
255,28,15556,4160,11392,3557,19113,0,2,282,0,0,0
255,29,15794,4160,11630,3319,19113,0,2,282,0,0,0
255,30,15564,3995,11564,3549,19113,0,2,282,0,0,0
255,31,15725,4005,11715,3388,19113,0,2,282,0,0,0
255,32,15601,3995,11601,3512,19113,0,2,282,0,0,0
255,33,15771,3995,11771,3342,19113,0,2,282,0,0,0
255,34,15378,3995,11378,3735,19113,0,2,282,0,0,0
255,35,14961,3991,10965,4152,19113,0,2,282,0,0,0
255,36,18553,7484,11064,560,19113,0,2,282,0,0,0
255,37,18502,7624,10874,611,19113,0,2,282,0,0,0
255,38,34653,9250,25398,3623,38276,0,4,282,0,0,0
255,39,18462,7555,10903,651,19113,0,2,282,0,0,0
255,40,18231,7543,10684,882,19113,0,2,282,0,0,0
255,41,17998,7537,10456,1115,19113,0,2,282,0,0,0
255,42,17618,7366,10248,1495,19113,0,2,282,0,0,0
255,43,17432,7363,10064,1681,19113,0,2,282,0,0,0
255,44,17403,7360,10039,1710,19113,0,2,282,0,0,0
255,45,16987,7360,9623,2126,19113,0,2,282,0,0,0
255,46,16980,7354,9621,2133,19113,0,2,282,0,0,0
255,47,16792,7350,9437,2321,19113,0,2,282,0,0,0
255,48,20911,10895,10012,17366,38277,0,4,282,0,0,0
255,49,21204,11435,9764,17072,38276,0,4,282,0,0,0
255,50,23979,11778,12197,14297,38276,0,4,282,0,0,0
255,51,17388,7363,10021,1725,19113,0,2,282,0,0,0
255,52,17170,7354,9812,1943,19113,0,2,282,0,0,0
255,53,16810,7348,9457,2303,19113,0,2,282,0,0,0
255,54,16955,7348,9603,2158,19113,0,2,282,0,0,0
255,55,16603,7350,9249,2510,19113,0,2,282,0,0,0
255,56,16601,7348,9248,2512,19113,0,2,282,0,0,0
255,57,16808,7348,9456,2305,19113,0,2,282,0,0,0
255,58,16808,7348,9456,2305,19113,0,2,282,0,0,0
255,59,16878,7350,9523,2235,19113,0,2,282,0,0,0
255,60,20861,10858,9998,17415,38276,0,4,282,0,0,0
255,61,20706,11002,9699,17570,38276,0,4,282,0,0,0
255,62,20706,11002,9699,17570,38276,0,4,282,0,0,0
255,63,20835,11004,9826,17441,38276,0,4,282,0,0,0
255,64,21322,11347,9970,16954,38276,0,4,282,0,0,0
255,65,20704,11063,9636,17572,38276,0,4,282,0,0,0
255,66,18421,9211,9206,692,19113,0,2,282,0,0,0
255,67,16753,7501,9247,2360,19113,0,2,282,0,0,0
255,68,16752,7500,9248,2361,19113,0,2,282,0,0,0
255,69,17027,7500,9522,2087,19114,0,2,282,0,0,0
255,70,16772,7500,9268,2341,19113,0,2,282,0,0,0
255,71,16962,7501,9456,2151,19113,0,2,282,0,0,0
255,72,20977,10976,9996,17299,38276,0,4,282,0,0,0
255,73,21166,11525,9636,17111,38277,0,4,282,0,0,0
255,74,23229,11878,11346,15047,38276,0,4,282,0,0,0
255,75,17184,7514,9665,1929,19113,0,2,282,0,0,0
255,76,17219,7512,9703,1894,19113,0,2,282,0,0,0
255,77,33572,9214,24354,4705,38277,0,4,282,0,0,0
255,78,15446,5820,9621,3667,19113,0,2,282,0,0,0
255,79,13812,4095,9712,5301,19113,0,2,282,0,0,0
255,80,13781,4093,9683,5332,19113,0,2,282,0,0,0
255,81,13762,4093,9665,5351,19113,0,2,282,0,0,0
255,82,13781,4093,9683,5332,19113,0,2,282,0,0,0
255,83,13746,4095,9646,5367,19113,0,2,282,0,0,0
255,84,17724,7572,10148,1389,19113,0,2,282,0,0,0
255,85,17401,7713,9684,1712,19113,0,2,282,0,0,0
255,86,17420,7713,9702,1693,19113,0,2,282,0,0,0
