source,frame,active_prt,logic_prt,submit_prt,pacing_prt,total_prt,overflow,mos_ticks,run_ticks,submitted_us,completed_us,drain_us
1,91,523,1,402,18595,19118,0,2,240,374,4486,4112
1,92,523,1,402,18595,19118,0,2,240,398,4849,4451
1,93,523,1,402,18595,19118,0,2,240,417,5205,4788
1,94,523,1,402,18595,19118,0,2,240,420,4584,4164
1,95,523,1,402,18595,19118,0,2,240,406,4927,4521
1,96,523,1,402,18595,19118,0,2,240,452,5316,4864
1,97,523,1,402,18595,19118,0,2,240,449,4672,4223
1,98,523,1,402,18595,19118,0,2,240,509,5039,4530
1,99,523,1,402,18595,19118,0,2,240,524,5409,4885
1,100,523,1,402,18595,19118,0,2,240,355,521,166
1,101,523,1,402,18595,19118,0,2,240,380,1141,761
1,102,523,1,402,18595,19118,0,2,240,359,599,240
1,103,523,1,402,18595,19118,0,2,240,357,871,514
1,104,523,1,402,18595,19118,0,2,240,383,1236,853
1,105,523,1,402,18595,19118,0,2,240,356,707,351
1,106,523,1,402,18595,19118,0,2,240,331,944,613
1,107,523,1,402,18595,19118,0,2,240,386,1325,939
1,108,523,1,402,18595,19118,0,2,240,362,799,437
1,109,523,1,402,18595,19118,0,2,240,364,1056,692
1,110,523,1,402,18595,19118,0,2,240,361,1417,1056
1,111,523,1,402,18595,19118,0,2,240,356,905,549
1,112,523,1,402,18595,19118,0,2,240,380,1157,777
1,113,523,1,402,18595,19118,0,2,240,359,1511,1152
1,114,523,1,402,18595,19118,0,2,240,363,1001,638
1,115,523,1,402,18595,19118,0,2,240,381,1253,872
1,116,523,1,402,18595,19118,0,2,240,359,1606,1247
1,117,523,1,402,18595,19118,0,2,240,330,1081,751
1,118,523,1,402,18595,19118,0,2,240,379,1345,966
1,119,523,1,402,18595,19118,0,2,240,356,1711,1355
