source,frame,active_prt,logic_prt,submit_prt,pacing_prt,total_prt,overflow,mos_ticks,run_ticks,submitted_us,completed_us,drain_us
255,101,32384,12925,19458,7,32391,0,14,1552,0,0,0
255,102,32922,14345,18577,7,32929,0,14,1552,0,0,0
255,103,29180,14571,14609,7,29187,0,12,1552,0,0,0
255,104,26514,13174,13339,7,26521,0,12,1552,0,0,0
255,105,26197,13073,13123,7,26204,0,10,1552,0,0,0
255,106,25101,11613,13488,7,25108,0,10,1552,0,0,0
255,107,23598,11572,12025,7,23605,0,10,1552,0,0,0
255,108,27291,11549,15741,7,27298,0,12,1552,0,0,0
255,109,29220,13178,16041,7,29227,0,12,1552,0,0,0
255,110,28637,13068,15568,7,28644,0,12,1552,0,0,0
255,111,30921,13207,17713,7,30928,0,14,1552,0,0,0
255,112,30856,14767,16089,7,30863,0,12,1552,0,0,0
255,113,28299,13457,14841,7,28306,0,12,1552,0,0,0
255,114,27099,13152,13946,7,27106,0,12,1552,0,0,0
255,115,29784,13351,16432,7,29791,0,12,1552,0,0,0
255,116,27500,13122,14377,7,27507,0,12,1552,0,0,0
255,117,28317,13030,15286,7,28324,0,10,1552,0,0,0
255,118,28306,11818,16487,7,28313,0,12,1552,0,0,0
255,119,29832,13309,16522,7,29839,0,14,1552,0,0,0
