source,frame,active_prt,logic_prt,submit_prt,pacing_prt,total_prt,overflow,mos_ticks,run_ticks,submitted_us,completed_us,drain_us
1,0,15453,5570,9853,7,15460,0,8,932,92992,93027,35
1,1,20570,11608,8932,7,20577,0,8,932,83061,83096,35
1,2,18724,11498,7196,7,18731,0,8,932,70552,70578,26
1,3,18928,11909,6989,7,18935,0,8,932,66465,66498,33
1,4,18998,11980,6988,7,19005,0,8,932,66503,66535,32
1,5,18887,11913,6944,7,18894,0,8,932,66404,66432,28
1,6,19145,12063,7052,7,19152,0,8,932,70598,70629,31
1,7,19150,12156,6964,7,19157,0,8,932,66462,66492,30
1,8,18859,11951,6878,7,18866,0,8,932,66448,66485,37
1,9,18699,11797,6872,7,18706,0,8,932,66447,66474,27
1,10,18854,11836,6988,7,18861,0,6,932,66452,66480,28
1,11,17320,10417,6873,7,17327,0,8,932,62310,62340,30
1,12,18987,11970,6988,7,18994,0,8,932,66445,66475,30
1,13,18510,11897,6583,7,18517,0,8,932,66477,66511,34
1,14,18522,11792,6700,7,18529,0,8,932,66416,66449,33
1,15,18356,11632,6694,7,18363,0,8,932,66455,66489,34
1,16,18949,11821,7098,7,18956,0,8,932,70702,70735,33
1,17,18884,11795,7059,7,18891,0,8,932,70730,70756,26
1,18,19199,11992,7177,7,19206,0,8,932,70752,70783,31
1,19,18802,11658,7114,7,18809,0,6,932,66540,66568,28
1,20,17555,10127,7399,7,17562,0,8,932,70747,70780,33
1,21,19389,11678,7681,7,19396,0,8,932,79059,79087,28
1,22,19469,11603,7836,7,19476,0,8,932,79060,79089,29
1,23,19230,11627,7574,7,19237,0,8,932,74925,74957,32
1,24,19244,11820,7394,7,19251,0,8,932,79048,79077,29
1,25,19585,12046,7509,7,19592,0,8,932,79057,79089,32
1,26,19246,12003,7213,7,19253,0,8,932,83227,83255,28
1,27,19003,11985,6988,7,19010,0,8,932,79065,79099,34
1,28,19007,11611,7366,7,19014,0,8,932,79076,79103,27
1,29,19331,11526,7775,7,19338,0,8,932,83213,83242,29
1,30,19266,11575,7661,7,19273,0,8,932,83246,83276,30
1,31,19456,11813,7613,7,19463,0,8,932,83226,83258,32
1,32,19567,11919,7618,7,19574,0,10,932,83219,83247,28
1,33,25166,13399,11258,7,25173,0,10,932,83246,83274,28
1,34,23200,13292,9878,7,23207,0,10,932,83222,83264,42
1,35,24159,13390,10739,7,24166,0,10,932,87387,87418,31
1,36,22019,13351,8638,7,22026,0,8,932,83239,83270,31
1,37,24535,11942,12563,7,24542,0,10,932,87402,87434,32
1,38,27193,13589,13574,7,27200,0,12,932,95750,95782,32
1,39,22163,14860,7274,7,22170,0,10,932,87383,87416,33
1,40,20419,13174,7216,7,20426,0,8,932,79044,79076,32
1,41,26086,11613,14443,7,26093,0,10,932,87393,87423,30
1,42,22523,12860,9633,7,22530,0,10,932,74900,74932,32
1,43,24172,12538,11604,7,24179,0,10,932,79049,79080,31
1,44,22939,12611,10298,7,22946,0,10,932,79048,79079,31
1,45,23500,12578,10892,7,23507,0,10,932,83248,83283,35
1,46,21633,12598,9005,7,21640,0,8,932,79059,79091,32
1,47,25367,11334,14003,7,25374,0,12,932,87389,87419,30
1,48,26366,14366,11970,7,26373,0,10,932,91573,91601,28
1,49,21115,12813,8272,7,21122,0,10,932,79044,79075,31
1,50,21408,12579,8800,7,21415,0,8,932,79064,79093,29
1,51,22274,11001,11244,7,22281,0,10,932,83248,83283,35
1,52,23470,12458,10983,7,23477,0,10,932,74899,74933,34
1,53,23378,12467,10881,7,23385,0,10,932,74886,74917,31
1,54,23081,12535,10482,7,23088,0,8,932,79045,79077,32
1,55,23326,10846,12450,7,23333,0,10,932,70748,70778,30
1,56,20480,12172,8278,7,20487,0,10,932,58235,58266,31
1,57,20605,12332,8244,7,20612,0,8,932,66591,66622,31
1,58,16970,10740,6201,7,16977,0,6,932,62351,62381,30
1,59,17844,9527,8287,7,17851,0,8,932,66559,66589,30
1,60,17155,10657,6468,7,17162,0,8,932,62392,62421,29
1,61,16704,10584,6090,7,16711,0,6,932,62395,62423,28
1,62,15232,8786,6417,7,15239,0,6,932,54075,54109,34
1,63,15615,8785,6801,7,15622,0,8,932,54066,54092,26
1,64,17420,10275,7115,7,17427,0,6,932,49895,49924,29
1,65,16178,9056,7092,7,16185,0,8,932,54077,54108,31
1,66,16205,10558,5617,7,16212,0,6,932,54054,54090,36
1,67,14948,9191,5728,7,14955,0,6,932,58235,58270,35
1,68,14621,8925,5666,7,14628,0,6,932,49881,49912,31
1,69,14346,8924,5392,7,14353,0,6,932,49898,49927,29
1,70,16022,9028,6964,7,16029,0,8,932,54080,54108,28
1,71,15422,10245,5147,7,15429,0,6,932,45715,45740,25
1,72,13890,8819,5042,7,13897,0,6,932,41585,41611,26
1,73,13787,8571,5186,7,13794,0,6,932,41553,41581,28
1,74,13991,8662,5299,7,13998,0,6,932,45734,45768,34
1,75,13800,8504,5267,7,13807,0,4,932,41570,41599,29
1,76,12052,6949,5074,7,12059,0,6,932,45726,45754,28
1,77,13968,8711,5227,7,13975,0,6,932,45727,45760,33
1,78,13815,8507,5278,7,13822,0,6,932,45739,45769,30
1,79,13467,8627,4811,7,13474,0,6,932,45740,45771,31
1,80,13339,8632,4678,7,13346,0,4,932,41547,41578,31
1,81,12115,7259,4826,7,12122,0,6,932,49893,49926,33
1,82,13633,8769,4834,7,13640,0,6,932,49907,49938,31
1,83,13969,8862,5077,7,13976,0,6,932,45738,45769,31
1,84,14273,8994,5250,7,14280,0,6,932,54050,54078,28
1,85,14235,8956,5249,7,14242,0,6,932,54064,54094,30
1,86,14022,8850,5142,7,14029,0,6,932,49902,49937,35
1,87,14453,9055,5368,7,14460,0,6,932,58224,58257,33
1,88,14169,8889,5250,7,14176,0,6,932,58256,58291,35
1,89,13929,8895,5004,7,13936,0,4,932,49872,49903,31
1,90,12573,7425,5118,7,12580,0,6,932,54064,54094,30
1,91,13869,8836,5003,7,13876,0,6,932,49909,49938,29
1,92,13924,8807,5087,7,13931,0,6,932,49893,49925,32
1,93,14220,8839,5351,7,14227,0,6,932,58228,58261,33
1,94,13982,8668,5284,7,13989,0,6,932,54070,54101,31
1,95,15120,8755,6293,7,15127,0,6,932,54067,54094,27
1,96,15426,8804,6593,7,15433,0,6,932,58216,58248,32
1,97,14730,8864,5836,7,14737,0,6,932,54077,54107,30
1,98,14086,8753,5303,7,14093,0,6,932,54067,54098,31
1,99,15692,8831,6831,7,15699,0,6,932,58206,58233,27
1,100,16087,8850,7207,7,16094,0,8,932,62403,62432,29
1,101,16147,10448,5670,7,16154,0,6,932,62411,62448,37
1,102,17386,8953,8403,7,17393,0,8,932,62389,62417,28
1,103,17223,10393,6801,7,17230,0,6,932,66597,66623,26
1,104,21813,8996,12787,7,21820,0,10,932,74899,74928,29
1,105,20435,11993,8413,7,20442,0,8,932,74889,74924,35
1,106,22255,10425,11800,7,22262,0,10,932,70710,70742,32
