source,frame,active_prt,logic_prt,submit_prt,pacing_prt,total_prt,overflow,mos_ticks,run_ticks,submitted_us,completed_us,drain_us
0,0,12949,3952,8915,6066,19015,0,2,280,7817,15335,7518
0,1,12870,4087,8701,6243,19113,0,2,280,7643,15343,7700
0,2,12870,4087,8701,6243,19113,0,2,280,7779,15362,7583
0,3,12870,4087,8701,6243,19113,0,2,280,7612,15361,7749
0,4,12811,4087,8642,6302,19113,0,2,280,7615,15261,7646
0,5,12738,4087,8570,6375,19113,0,2,280,7474,15280,7806
0,6,12579,3927,8570,6534,19113,0,2,280,7617,15398,7781
0,7,12579,3927,8570,6534,19113,0,2,280,7598,15409,7811
0,8,12579,3927,8570,6534,19113,0,2,280,7537,15470,7933
0,9,12740,3927,8732,6373,19113,0,2,280,7674,15374,7700
0,10,12710,3927,8702,6403,19113,0,2,280,7713,15476,7763
0,11,12710,3927,8702,6403,19113,0,2,280,7554,15403,7849
0,12,16501,7353,9066,2612,19113,0,2,280,7827,12401,4574
0,13,16496,6329,10086,2617,19113,0,2,280,8845,13553,4708
0,14,13063,3946,9036,6050,19113,0,2,280,7803,15338,7535
0,15,12993,3948,8964,6120,19113,0,2,280,7859,15411,7552
0,16,12991,3946,8964,6122,19113,0,2,280,7920,15438,7518
0,17,12991,3946,8964,6122,19113,0,2,280,7846,15309,7463
0,18,12991,3946,8964,6122,19113,0,2,280,7837,15423,7586
0,19,21245,8447,12716,17031,38276,0,4,280,15230,28114,12884
0,20,11159,614,10463,7954,19113,0,2,280,7273,16462,9189
0,21,11122,614,10426,7991,19113,0,2,280,7246,16559,9313
0,22,11122,614,10426,7991,19113,0,2,280,7232,16438,9206
0,23,11206,624,10501,7907,19113,0,2,280,7289,16495,9206
0,24,14705,4025,10599,4408,19113,0,2,280,9146,15189,6043
0,25,14692,4166,10445,4421,19113,0,2,280,9238,15301,6063
0,26,14633,4166,10385,4480,19113,0,2,280,9109,15317,6208
0,27,14638,4169,10388,4475,19113,0,2,280,9099,15224,6125
0,28,14592,4160,10350,4521,19113,0,2,280,9069,15220,6151
0,29,14716,4160,10474,4397,19113,0,2,280,9195,15337,6142
0,30,14521,3995,10445,4592,19113,0,2,280,9244,15440,6196
0,31,14605,4005,10519,4508,19113,0,2,280,9210,15457,6247
0,32,14559,3995,10482,4554,19113,0,2,280,9159,15452,6293
0,33,14651,3995,10575,4462,19113,0,2,280,9354,15471,6117
0,34,14344,3995,10268,4769,19113,0,2,280,8992,15417,6425
0,35,14079,3991,10007,5034,19113,0,2,280,8679,15231,6552
0,36,17696,7484,10131,1417,19113,0,2,280,8809,12308,3499
0,37,17695,7624,9990,1418,19113,0,2,280,8783,12255,3472
0,38,32742,9250,23411,5534,38276,0,4,280,21942,27438,5496
0,39,17619,7555,9982,1494,19113,0,2,280,8834,12419,3585
0,40,17501,7543,9877,1612,19113,0,2,280,8694,12397,3703
0,41,17345,7537,9727,1768,19113,0,2,280,8634,12409,3775
0,42,17043,7366,9596,2070,19113,0,2,280,8347,12386,4039
0,43,16931,7363,9486,2182,19113,0,2,280,8449,12509,4060
0,44,16905,7360,9464,2208,19113,0,2,280,8330,12474,4144
0,45,16644,7360,9203,2469,19113,0,2,280,8144,12385,4241
0,46,16636,7354,9201,2477,19113,0,2,280,8075,12403,4328
0,47,16523,7350,9091,2590,19113,0,2,280,8101,12453,4352
0,48,20406,10895,9430,17870,38276,0,4,280,8160,25849,17689
0,49,20821,11435,9304,17455,38276,0,4,280,8141,25576,17435
0,50,22604,11778,10745,15673,38277,0,4,280,11146,25340,14194
0,51,16890,7363,9446,2223,19113,0,2,280,8275,12392,4117
0,52,16749,7354,9314,2364,19113,0,2,280,8139,12494,4355
0,53,16541,7348,9111,2572,19113,0,2,280,8000,12499,4499
0,54,16612,7348,9182,2501,19113,0,2,280,8029,12408,4379
0,55,16411,7350,8980,2702,19113,0,2,280,7955,12399,4444
0,56,16409,7348,8980,2704,19113,0,2,280,7870,12384,4514
0,57,16539,7348,9110,2574,19113,0,2,280,7993,12430,4437
0,58,16539,7348,9110,2574,19113,0,2,280,8001,12385,4384
0,59,16573,7350,9141,2540,19113,0,2,280,8011,12467,4456
0,60,20391,10858,9451,17885,38276,0,4,280,8215,26002,17787
0,61,20360,11002,9276,17917,38277,0,4,280,8144,25991,17847
0,62,20360,11002,9276,17917,38277,0,4,280,8180,25914,17734
0,63,20414,11004,9329,17862,38276,0,4,280,8214,25939,17725
0,64,20827,11347,9398,17450,38277,0,4,280,8299,25633,17334
0,65,20360,11063,9216,17916,38276,0,4,280,8175,25860,17685
0,66,18232,9211,8940,881,19113,0,2,280,10924,24445,13521
0,67,16561,7501,8979,2552,19113,0,2,280,1118,19451,18333
0,68,16560,7500,8979,2553,19113,0,2,280,1079,16435,15356
0,69,16722,7500,9140,2391,19113,0,2,280,1349,16593,15244
0,70,16581,7500,8999,2532,19113,0,2,280,1089,16524,15435
0,71,16693,7501,9110,2420,19113,0,2,280,1355,16412,15057
0,72,20450,10976,9393,17826,38276,0,4,280,1915,16602,14687
0,73,20822,11525,9216,17454,38276,0,4,280,8080,25494,17414
0,74,22159,11878,10200,16118,38277,0,4,280,10303,25160,14857
0,75,16838,7514,9242,2275,19113,0,2,280,8096,12317,4221
0,76,16873,7512,9279,2240,19113,0,2,280,8137,12332,4195
0,77,31403,9214,22108,6873,38276,0,4,280,20883,27456,6573
0,78,15102,5820,9201,4011,19113,0,2,280,7984,13708,5724
0,79,13429,4095,9253,5684,19113,0,2,280,8081,15144,7063
0,80,13434,4093,9260,5679,19113,0,2,280,8083,15303,7220
0,81,13416,4093,9241,5697,19113,0,2,280,8092,15322,7230
0,82,13434,4093,9260,5679,19113,0,2,280,8172,15289,7117
0,83,13399,4095,9223,5714,19113,0,2,280,8090,15234,7144
0,84,17179,7572,9526,1934,19113,0,2,280,8256,12183,3927
0,85,17055,7713,9260,2058,19113,0,2,280,8235,12146,3911
0,86,17074,7713,9279,2039,19113,0,2,280,8136,12152,4016
0,87,17038,7715,9242,2075,19113,0,2,280,8096,12013,3917
0,88,17074,7713,9279,2039,19113,0,2,280,8075,12089,4014
0,89,17458,7713,9664,1655,19113,0,2,280,9740,29372,19632
0,90,19684,8838,10764,18592,38276,0,4,280,4886,16078,11192
0,91,17013,7503,9428,2100,19113,0,2,280,8177,12316,4139
0,92,16877,7499,9297,2236,19113,0,2,280,8127,12330,4203
0,93,16799,7493,9224,2314,19113,0,2,280,8078,12355,4277
0,94,16733,7487,9165,2380,19113,0,2,280,8041,12179,4138
0,95,17176,7841,9253,1937,19113,0,2,280,8139,11917,3778
0,96,20666,11003,9581,17611,38277,0,4,280,8261,25750,17489
0,97,20551,9948,10522,17726,38277,0,4,280,11074,26845,15771
0,98,17291,7573,9636,1822,19113,0,2,280,8468,12298,3830
0,99,17345,7577,9687,1768,19113,0,2,280,8600,12341,3741
0,100,17422,7573,9768,1691,19113,0,2,280,8637,12365,3728
0,101,17330,7573,9675,1783,19113,0,2,280,8484,12299,3815
0,102,15560,5848,9631,3553,19113,0,2,280,8270,13657,5387
0,103,21290,8649,12560,16987,38277,0,4,280,14518,27910,13392
0,104,11577,698,10798,7536,19113,0,2,280,7685,16471,8786
0,105,11282,698,10503,7831,19113,0,2,280,7412,16407,8995
0,106,11523,698,10744,7590,19113,0,2,280,7744,16473,8729
0,107,11405,710,10614,7708,19113,0,2,280,7558,16557,8999
0,108,15145,4073,10991,3968,19113,0,2,280,9493,15169,5676
0,109,15237,3150,12006,3876,19113,0,2,280,10547,16392,5845
0,110,11922,703,11137,7191,19113,0,2,280,7810,16249,8439
0,111,11935,716,11137,7178,19113,0,2,280,7983,16535,8552
0,112,11903,703,11119,7210,19113,0,2,280,7901,16493,8592
0,113,11940,703,11156,7173,19113,0,2,280,7909,16438,8529
0,114,11992,703,11208,7121,19113,0,2,280,7988,16373,8385
0,115,25428,2398,22949,12849,38277,0,4,280,22638,33181,10543
0,116,11627,697,10849,7486,19113,0,2,280,7787,16483,8696
0,117,11281,684,10516,7832,19113,0,2,280,7403,16427,9024
0,118,11106,678,10347,8007,19113,0,2,280,7368,16499,9131
0,119,11270,682,10506,7843,19113,0,2,280,7417,16552,9135
