source,frame,active_prt,logic_prt,submit_prt,pacing_prt,total_prt,overflow,mos_ticks,run_ticks,submitted_us,completed_us,drain_us
0,0,65535,22266,43269,0,65535,1,12,1560,118151,118171,20
0,1,65535,57523,8012,0,65535,1,16,1560,100512,100532,20
0,2,65535,65535,0,0,65535,1,16,1560,91934,91950,16
0,3,65535,65535,0,0,65535,1,16,1560,80442,80470,28
0,4,65535,65535,0,0,65535,1,14,1560,84679,84697,18
0,5,65535,63605,1930,0,65535,1,14,1560,85283,85300,17
0,6,65535,63498,2037,0,65535,1,16,1560,82145,82162,17
0,7,65535,65535,0,0,65535,1,14,1560,71584,71602,18
0,8,65535,62894,2641,0,65535,1,14,1560,86574,86591,17
0,9,65535,63672,1863,0,65535,1,16,1560,82721,82738,17
0,10,65535,65535,0,0,65535,1,16,1560,84417,84436,19
0,11,65535,65535,0,0,65535,1,16,1560,85862,85880,18
0,12,65535,65535,0,0,65535,1,16,1560,95197,95215,18
0,13,65535,65535,0,0,65535,1,16,1560,91102,91120,18
0,14,65535,65535,0,0,65535,1,16,1560,88745,88762,17
0,15,65535,65535,0,0,65535,1,18,1560,89796,89813,17
0,16,65535,65535,0,0,65535,1,18,1560,93663,93683,20
0,17,65535,65535,0,0,65535,1,18,1560,94576,94595,19
0,18,65535,65535,0,0,65535,1,16,1560,98743,98760,17
0,19,65535,65535,0,0,65535,1,18,1560,107298,107315,17
0,20,65535,65535,0,0,65535,1,18,1560,110417,110435,18
0,21,65535,65535,0,0,65535,1,18,1560,96241,96261,20
0,22,65535,65535,0,0,65535,1,16,1560,96283,96303,20
0,23,65535,65535,0,0,65535,1,18,1560,106782,106799,17
0,24,65535,65535,0,0,65535,1,16,1560,93024,93041,17
0,25,65535,65535,0,0,65535,1,16,1560,92093,92112,19
0,26,65535,65535,0,0,65535,1,16,1560,80501,80518,17
0,27,65535,65535,0,0,65535,1,16,1560,85083,85102,19
0,28,65535,65535,0,0,65535,1,16,1560,103642,103662,20
0,29,65535,65535,0,0,65535,1,16,1560,84042,84060,18
0,30,65535,65535,0,0,65535,1,14,1560,87378,87398,20
0,31,65535,60160,5375,0,65535,1,14,1560,86087,86103,16
0,32,65535,59992,5543,0,65535,1,14,1560,82746,82765,19
0,33,65535,58562,6973,0,65535,1,14,1560,69927,69946,19
0,34,65535,58656,6879,0,65535,1,12,1560,76514,76529,15
0,35,65535,52866,12669,0,65535,1,12,1560,75721,75736,15
0,36,65535,52536,12999,0,65535,1,12,1560,63932,63948,16
0,37,65535,52308,13227,0,65535,1,10,1560,65041,65057,16
0,38,65535,46758,18777,0,65535,1,12,1560,61935,61952,17
0,39,65535,51344,14191,0,65535,1,10,1560,53503,53520,17
0,40,65535,45290,20245,0,65535,1,8,1560,54522,54540,18
0,41,65535,39566,25969,0,65535,1,10,1560,67053,67067,14
0,42,65535,45314,20221,0,65535,1,10,1560,68254,68269,15
0,43,65535,45515,20020,0,65535,1,8,1560,49799,49813,14
0,44,65535,40120,25415,0,65535,1,8,1560,53747,53762,15
0,45,65535,39993,25542,0,65535,1,8,1560,67547,67561,14
0,46,65535,40588,24947,0,65535,1,10,1560,66383,66398,15
0,47,65535,46703,18832,0,65535,1,10,1560,64055,64069,14
0,48,65535,46545,18990,0,65535,1,10,1560,64761,64786,25
0,49,65535,46406,19129,0,65535,1,12,1560,62614,62629,15
0,50,65535,51891,13644,0,65535,1,10,1560,68424,68439,15
0,51,65535,46379,19156,0,65535,1,10,1560,62170,62185,15
0,52,65535,46946,18589,0,65535,1,12,1560,61994,62010,16
0,53,65535,52208,13327,0,65535,1,12,1560,61941,61959,18
0,54,65535,52830,12705,0,65535,1,10,1560,67439,67455,16
0,55,65535,47004,18531,0,65535,1,10,1560,72697,72713,16
0,56,65535,47483,18052,0,65535,1,12,1560,81729,81745,16
0,57,65535,53452,12083,0,65535,1,12,1560,77534,77549,15
0,58,65535,53517,12018,0,65535,1,12,1560,89987,90004,17
0,59,65535,53339,12196,0,65535,1,14,1560,86868,86882,14
0,60,65535,58739,6796,0,65535,1,14,1560,73569,73584,15
0,61,65535,59095,6440,0,65535,1,12,1560,75945,75960,15
0,62,65535,52763,12772,0,65535,1,12,1560,75815,75830,15
0,63,65535,52543,12992,0,65535,1,10,1560,74538,74550,12
0,64,65535,46215,19320,0,65535,1,10,1560,76358,76370,12
0,65,65535,46707,18828,0,65535,1,14,1560,76805,76820,15
0,66,65535,58333,7202,0,65535,1,12,1560,79596,79610,14
