source,frame,active_prt,logic_prt,submit_prt,pacing_prt,total_prt,overflow,mos_ticks,run_ticks,submitted_us,completed_us,drain_us
1,97,59052,35271,23662,28,59080,0,6,930,54073,54103,30
1,98,60597,35385,25093,28,60625,0,6,930,54080,54106,26
1,99,62368,35141,27108,28,62396,0,6,930,58208,58236,28
1,100,64356,35401,28836,28,64384,0,8,930,62392,62422,30
1,101,64632,41795,22667,163,64795,0,6,930,62405,62435,30
1,102,65535,35629,29906,0,65535,1,8,930,62396,62423,27
1,103,65535,41573,23962,0,65535,1,6,930,66579,66605,26
1,104,65535,35985,29550,0,65535,1,10,930,74890,74917,27
1,105,65535,47975,17560,0,65535,1,8,930,70729,70761,32
1,106,65535,41701,23834,0,65535,1,10,930,70718,70747,29
1,107,65535,47122,18413,0,65535,1,8,930,74919,74954,35
1,108,65535,41039,24496,0,65535,1,8,930,70726,70756,30
1,109,65535,41111,24424,0,65535,1,8,930,70726,70752,26
1,110,65535,40959,24576,0,65535,1,10,930,70743,70768,25
1,111,65535,45798,19737,0,65535,1,8,930,70727,70755,28
1,112,65535,39992,25543,0,65535,1,8,930,66572,66600,28
1,113,65535,41106,24429,0,65535,1,10,930,74891,74917,26
1,114,65535,47151,18384,0,65535,1,8,930,74902,74928,26
1,115,65535,41025,24510,0,65535,1,8,930,79063,79091,28
1,116,65535,41152,24383,0,65535,1,10,930,74908,74937,29
1,117,65535,46450,19085,0,65535,1,8,930,74896,74925,29
1,118,65535,40781,24754,0,65535,1,10,930,79063,79092,29
1,119,65535,46448,19087,0,65535,1,10,930,74914,74942,28
