source,frame,active_prt,logic_prt,submit_prt,pacing_prt,total_prt,overflow,mos_ticks,run_ticks,submitted_us,completed_us,drain_us
255,101,17176,7573,9598,1937,19113,0,2,282,0,0,0
255,102,15407,5848,9554,3706,19113,0,2,282,0,0,0
255,103,21148,8649,12494,17128,38276,0,4,282,0,0,0
255,104,11423,698,10721,7690,19113,0,2,282,0,0,0
255,105,11128,698,10426,7985,19113,0,2,282,0,0,0
255,106,11369,698,10667,7744,19113,0,2,282,0,0,0
255,107,11251,710,10537,7862,19113,0,2,282,0,0,0
255,108,14991,4073,10914,4122,19113,0,2,282,0,0,0
255,109,15084,3150,11929,4029,19113,0,2,282,0,0,0
255,110,11768,703,11060,7345,19113,0,2,282,0,0,0
255,111,11781,716,11060,7332,19113,0,2,282,0,0,0
255,112,11749,703,11042,7364,19113,0,2,282,0,0,0
255,113,11786,703,11079,7327,19113,0,2,282,0,0,0
255,114,11839,703,11131,7274,19113,0,2,282,0,0,0
255,115,26165,2398,23763,12111,38276,0,4,282,0,0,0
255,116,11473,697,10772,7640,19113,0,2,282,0,0,0
255,117,11127,684,10439,7986,19113,0,2,282,0,0,0
255,118,10952,678,10270,8161,19113,0,2,282,0,0,0
255,119,11116,682,10429,7997,19113,0,2,282,0,0,0
